Facility_INSPIRE_ID,FacilityID,match_weight,match_probability
AT.CAED/9008390976357.FACILITY,52001,12.738727276521868,0.9998537157908597
AT.CAED/9008390976579.FACILITY,229271,13.578101969626882,0.9999182385635356
AT.CAED/9008390976586.FACILITY,229253,11.635934423528555,0.999685878062086
AT.CAED/9008390976845.FACILITY,182116,10.957091250438575,0.9994972310326273
AT.CAED/9008391000877.FACILITY,201962,18.958318776288635,0.9999980367458311
AT.CAED/9008391001836.FACILITY,254236,11.805088156993524,0.9997206214790816
AT.CAED/9008391008255.FACILITY,201963,25.04091849396293,0.9999999710310735
AT.CAED/9008391009023.FACILITY,254254,13.805196706134378,0.9999301459875697
AT.CAED/9008391028031.FACILITY,229290,14.705871816835485,0.9999625824609815
AT.CAED/9008391038177.FACILITY,254243,25.12889557333701,0.9999999727448446
AT.CAED/9008391044796.FACILITY,5818,27.112500607224803,0.9999999931083366
AT.CAED/9008391045076.FACILITY,229205,22.122316381476292,0.999999780962184
AT.CAED/9008391171607.FACILITY,160664,24.025460359589026,0.9999999414380207
AT.CAED/9008391174073.FACILITY,5881,13.706440194041749,0.9999251971955931
AT.CAED/9008391174110.FACILITY,5849,13.00736151957875,0.999878565727115
AT.CAED/9008391174134.FACILITY,65013,14.990476652603194,0.9999692812501723
AT.CAED/9008391174332.FACILITY,182114,22.780347861752496,0.9999998611864306
AT.CAED/9008391174370.FACILITY,5682,8.69735441456329,0.9975967968514856
AT.CAED/9008391174394.FACILITY,229174,12.772361604529811,0.9998570862646767
AT.CAED/9008391174479.FACILITY,65069,20.46983464419781,0.9999993114024601
AT.CAED/9008391174592.FACILITY,5973,24.13649167197777,0.9999999457759449
AT.CAED/9008391174639.FACILITY,65037,20.176243280221748,0.9999991559946368
AT.CAED/9008391174677.FACILITY,254255,19.14790654931045,0.9999982785079286
AT.CAED/9008391178545.FACILITY,5900,35.41774720477995,0.9999999999782131
AT.CAED/9008391180210.FACILITY,5905,13.924227034654123,0.9999356776266701
AT.CAED/9008391180357.FACILITY,5904,15.429271749379621,0.9999773370443094
AT.CAED/9008391181606.FACILITY,5901,27.57745040500081,0.9999999950070154
AT.CAED/9008391192770.FACILITY,229285,22.43514310801458,0.99999982366079
AT.CAED/9008391196846.FACILITY,5819,20.176243280221748,0.9999991559946368
AT.CAED/9008391201847.FACILITY,229272,24.32521684365042,0.9999999524248618
AT.CAED/9008391204664.FACILITY,206637,15.678316094314924,0.9999809301054268
AT.CAED/9008391205500.FACILITY,229294,20.794830616109653,0.9999994502920839
AT.CAED/9008391207375.FACILITY,299188,19.61231247250649,0.9999987523145241
AT.CAED/9008391210573.FACILITY,5905,15.429271749379621,0.9999773370443094
AT.CAED/9008391214960.FACILITY,30056,11.319661329823282,0.9996089137751507
AT.CAED/9008391214977.FACILITY,229168,18.098227566627717,0.9999964363988826
AT.CAED/9008391215004.FACILITY,157483,26.135002509103572,0.9999999864299858
AT.CAED/9008391215011.FACILITY,229219,18.249088444154893,0.9999967902176043
AT.CAED/9008391215035.FACILITY,229164,21.090608389745118,0.9999995521897259
AT.CAED/9008391215059.FACILITY,229204,21.50564588902396,0.9999996641422568
AT.CAED/9008391215103.FACILITY,182111,25.135002509103572,0.999999972859972
AT.CAED/9008391215110.FACILITY,110744,24.813074414216207,0.9999999660749652
AT.CAED/9008391215127.FACILITY,160672,12.356699967217919,0.9998093749954012
AT.CAED/9008391215134.FACILITY,110740,23.96075163470408,0.9999999387515627
AT.CAED/9008391215141.FACILITY,229221,17.082995176823513,0.999992797174261
AT.CAED/9008391215189.FACILITY,254258,24.965077507661256,0.9999999694674686
AT.CAED/9008391215196.FACILITY,52026,10.957091250438575,0.9994972310326273
AT.CAED/9008391215226.FACILITY,229221,20.794830616109653,0.9999994502920839
AT.CAED/9008391215233.FACILITY,229261,10.957091250438575,0.9994972310326273
AT.CAED/9008391215288.FACILITY,160670,26.135002509103572,0.9999999864299858
AT.CAED/9008391215295.FACILITY,229252,18.502561196661524,0.9999973073933515
